region;state;time;cases_cum;cases_new;deaths_cum;deaths_new;cases_cum_norm;deaths_cum_norm
Centro-Oeste;Distrito Federal;2020-12-24;246949.0;552;4188;7;8189.9519;138.8931
Centro-Oeste;Distrito Federal;2020-12-25;247278.0;329;4192;4;8200.8631;139.0258
Centro-Oeste;Distrito Federal;2020-12-26;247928.0;650;4198;6;8222.42;139.2248
Centro-Oeste;Distrito Federal;2020-12-27;248543.0;615;4201;3;8242.8162;139.3243
Centro-Oeste;Distrito Federal;2020-12-28;249736.0;1193;4223;22;8282.3815;140.0539
Centro-Oeste;Distrito Federal;2020-12-29;250457.0;721;4241;18;8306.2932;140.6508
Centro-Oeste;Distrito Federal;2020-12-30;251135.0;678;4248;7;8328.7787;140.883
Centro-Oeste;Distrito Federal;2020-12-31;251701.0;566;4259;11;8347.5499;141.2478
Centro-Oeste;Distrito Federal;2021-01-01;252077.0;376;4263;4;8360.0197;141.3805
Centro-Oeste;Distrito Federal;2021-01-02;252874.0;797;4268;5;8386.4519;141.5463
Centro-Oeste;Distrito Federal;2021-01-03;253355.0;481;4269;1;8402.404;141.5795
Centro-Oeste;Distrito Federal;2021-01-04;254310.0;955;4289;20;8434.0762;142.2427
Centro-Oeste;Distrito Federal;2021-01-05;254913.0;603;4305;16;8454.0744;142.7734
Centro-Oeste;Distrito Federal;2021-01-06;255875.0;962;4328;23;8485.9787;143.5362
Centro-Oeste;Distrito Federal;2021-01-07;256682.0;807;4337;9;8512.7425;143.8346
Centro-Oeste;Distrito Federal;2021-01-08;257355.0;673;4345;8;8535.0622;144.1
Centro-Oeste;Distrito Federal;2021-01-09;258153.0;798;4351;6;8561.5275;144.2989
Centro-Oeste;Distrito Federal;2021-01-10;258811.0;658;4356;5;8583.3498;144.4648
Centro-Oeste;Distrito Federal;2021-01-11;259797.0;986;4368;12;8616.05;144.8627
Centro-Oeste;Distrito Federal;2021-01-12;260797.0;1000;4375;7;8649.2146;145.0949
Centro-Oeste;Distrito Federal;2021-01-13;261456.0;659;4388;13;8671.07;145.526
Centro-Oeste;Distrito Federal;2021-01-14;262222.0;766;4399;11;8696.4741;145.8908
Centro-Oeste;Distrito Federal;2021-01-15;262928.0;706;4406;7;8719.8882;146.123
Centro-Oeste;Distrito Federal;2021-01-16;263756.0;828;4412;6;8747.3485;146.322
Centro-Oeste;Distrito Federal;2021-01-17;264227.0;471;4421;9;8762.969;146.6205
Centro-Oeste;Distrito Federal;2021-01-18;265274.0;1047;4427;6;8797.6923;146.8195
Centro-Oeste;Distrito Federal;2021-01-19;265886.0;612;4436;9;8817.989;147.1179
Centro-Oeste;Distrito Federal;2021-01-20;266506.0;620;4442;6;8838.551;147.3169
Centro-Oeste;Distrito Federal;2021-01-21;267340.0;834;4452;10;8866.2102;147.6486
Centro-Oeste;Distrito Federal;2021-01-22;268394.0;1054;4460;8;8901.1657;147.9139
Centro-Oeste;Distrito Federal;2021-01-23;269350.0;956;4468;8;8932.871;148.1792
Centro-Oeste;Distrito Federal;2021-01-24;270171.0;821;4476;8;8960.0991;148.4445
Centro-Oeste;Distrito Federal;2021-01-25;271319.0;1148;4490;14;8998.172;148.9088
Centro-Oeste;Distrito Federal;2021-01-26;272375.0;1056;4505;15;9033.1937;149.4063
Centro-Oeste;Distrito Federal;2021-01-27;273427.0;1052;4508;3;9068.0828;149.5058
Centro-Oeste;Distrito Federal;2021-01-28;274601.0;1174;4519;11;9107.018;149.8706
Centro-Oeste;Distrito Federal;2021-01-29;275688.0;1087;4533;14;9143.0679;150.3349
Centro-Oeste;Distrito Federal;2021-01-30;276572.0;884;4545;12;9172.3853;150.7329
Centro-Oeste;Distrito Federal;2021-01-31;277110.0;538;4554;9;9190.2279;151.0314
Centro-Oeste;Distrito Federal;2021-02-01;277907.0;797;4564;10;9216.66;151.363
Centro-Oeste;Distrito Federal;2021-02-02;278316.0;409;4573;9;9230.2243;151.6615
Centro-Oeste;Distrito Federal;2021-02-03;278972.0;656;4582;9;9251.9803;151.96
Centro-Oeste;Distrito Federal;2021-02-04;279402.0;430;4591;9;9266.241;152.2584
Centro-Oeste;Distrito Federal;2021-02-05;280026.0;624;4600;9;9286.9357;152.5569
Centro-Oeste;Distrito Federal;2021-02-06;280599.0;573;4608;8;9305.939;152.8222
Centro-Oeste;Distrito Federal;2021-02-07;281002.0;403;4618;10;9319.3043;153.1539
Centro-Oeste;Distrito Federal;2021-02-08;281546.0;544;4631;13;9337.3458;153.585
Centro-Oeste;Distrito Federal;2021-02-09;282071.0;525;4641;10;9354.7572;153.9167
Centro-Oeste;Distrito Federal;2021-02-10;282649.0;578;4649;8;9373.9263;154.182
Centro-Oeste;Distrito Federal;2021-02-11;283194.0;545;4660;11;9392.001;154.5468
Centro-Oeste;Distrito Federal;2021-02-12;283706.0;512;4671;11;9408.9812;154.9116
Centro-Oeste;Distrito Federal;2021-02-13;284301.0;595;4680;9;9428.7141;155.2101
Centro-Oeste;Distrito Federal;2021-02-14;284838.0;537;4688;8;9446.5235;155.4754
Centro-Oeste;Distrito Federal;2021-02-15;285576.0;738;4697;9;9470.9989;155.7739
Centro-Oeste;Distrito Federal;2021-02-16;286137.0;561;4708;11;9489.6042;156.1387
Centro-Oeste;Distrito Federal;2021-02-17;286720.0;583;4718;10;9508.9392;156.4703
Centro-Oeste;Distrito Federal;2021-02-18;287365.0;645;4728;10;9530.3303;156.802
Centro-Oeste;Distrito Federal;2021-02-19;288229.0;864;4738;10;9558.9845;157.1336
Centro-Oeste;Distrito Federal;2021-02-20;288977.0;748;4747;9;9583.7916;157.4321
Centro-Oeste;Distrito Federal;2021-02-21;289820.0;843;4757;10;9611.7493;157.7638
Centro-Oeste;Distrito Federal;2021-02-22;290771.0;951;4766;9;9643.2888;158.0622
Centro-Oeste;Distrito Federal;2021-02-23;291353.0;582;4775;9;9662.5905;158.3607
Centro-Oeste;Distrito Federal;2021-02-24;292714.0;1361;4791;16;9707.7275;158.8913
Centro-Oeste;Distrito Federal;2021-02-25;293782.0;1068;4805;14;9743.1472;159.3557
Centro-Oeste;Distrito Federal;2021-02-26;294911.0;1129;4819;14;9780.59;159.82
Centro-Oeste;Distrito Federal;2021-02-27;295615.0;704;4831;12;9803.9378;160.2179
Centro-Oeste;Distrito Federal;2021-02-28;296694.0;1079;4838;7;9839.7224;160.4501
Centro-Oeste;Distrito Federal;2021-03-01;298836.0;2142;4865;27;9910.7608;161.3455
Centro-Oeste;Distrito Federal;2021-03-02;299399.0;563;4887;22;9929.4325;162.0751
Centro-Oeste;Distrito Federal;2021-03-03;300919.0;1520;4900;13;9979.8426;162.5063
Centro-Oeste;Distrito Federal;2021-03-04;302185.0;1266;4918;18;10021.8289;163.1032
Centro-Oeste;Distrito Federal;2021-03-05;303685.0;1500;4933;15;10071.5757;163.6007
Centro-Oeste;Distrito Federal;2021-03-06;305377.0;1692;4950;17;10127.6901;164.1645
Centro-Oeste;Distrito Federal;2021-03-07;306251.0;874;4962;12;10156.676;164.5625
Centro-Oeste;Distrito Federal;2021-03-08;308539.0;2288;4979;17;10232.5564;165.1263
Centro-Oeste;Distrito Federal;2021-03-09;309547.0;1008;5002;23;10265.9863;165.8891
Centro-Oeste;Distrito Federal;2021-03-10;311098.0;1551;5027;25;10317.4245;166.7182
Centro-Oeste;Distrito Federal;2021-03-11;312956.0;1858;5048;21;10379.0443;167.4146
Centro-Oeste;Distrito Federal;2021-03-12;314521.0;1565;5082;34;10430.9468;168.5422
Centro-Oeste;Distrito Federal;2021-03-13;316181.0;1660;5097;15;10485.9999;169.0397
Centro-Oeste;Distrito Federal;2021-03-14;317880.0;1699;5116;19;10542.3465;169.6698
Centro-Oeste;Distrito Federal;2021-03-15;319936.0;2056;5145;29;10610.5328;170.6316
Centro-Oeste;Distrito Federal;2021-03-16;321365.0;1429;5176;31;10657.9249;171.6597
Centro-Oeste;Distrito Federal;2021-03-17;322686.0;1321;5206;30;10701.7353;172.6546
Centro-Oeste;Distrito Federal;2021-03-18;324576.0;1890;5274;68;10764.4163;174.9098
Centro-Oeste;Distrito Federal;2021-03-19;326083.0;1507;5321;47;10814.3953;176.4686
Centro-Oeste;Distrito Federal;2021-03-20;327822.0;1739;5355;34;10872.0684;177.5962
Centro-Oeste;Distrito Federal;2021-03-21;328902.0;1080;5382;27;10907.8861;178.4916
Centro-Oeste;Distrito Federal;2021-03-22;330756.0;1854;5441;59;10969.3732;180.4483
Centro-Oeste;Distrito Federal;2021-03-23;332153.0;1397;5503;62;11015.7041;182.5045
Centro-Oeste;Distrito Federal;2021-03-24;333348.0;1195;5553;50;11055.3357;184.1627
Centro-Oeste;Distrito Federal;2021-03-25;335153.0;1805;5610;57;11115.1977;186.0531
Centro-Oeste;Distrito Federal;2021-03-26;337294.0;2141;5674;64;11186.203;188.1756
Centro-Oeste;Distrito Federal;2021-03-27;338930.0;1636;5717;43;11240.4602;189.6017
Centro-Oeste;Distrito Federal;2021-03-28;340166.0;1236;5757;40;11281.4516;190.9283
Centro-Oeste;Distrito Federal;2021-03-29;341758.0;1592;5818;61;11334.2496;192.9513
Centro-Oeste;Distrito Federal;2021-03-30;343111.0;1353;5912;94;11379.1212;196.0688
Centro-Oeste;Distrito Federal;2021-03-31;344364.0;1253;6029;117;11420.6764;199.9491
Centro-Oeste;Distrito Federal;2021-04-01;345682.0;1318;6150;121;11464.3872;203.962
Centro-Oeste;Distrito Federal;2021-04-02;346873.0;1191;6207;57;11503.8862;205.8523
Centro-Oeste;Distrito Federal;2021-04-03;348687.0;1814;6235;28;11564.0467;206.781
Centro-Oeste;Distrito Federal;2021-04-04;349775.0;1088;6288;53;11600.1297;208.5387
Centro-Oeste;Distrito Federal;2021-04-05;351163.0;1388;6366;78;11646.1621;211.1255
Centro-Oeste;Distrito Federal;2021-04-06;352067.0;904;6449;83;11676.1429;213.8782
Centro-Oeste;Distrito Federal;2021-04-07;353206.0;1139;6532;83;11713.9173;216.6308
Centro-Oeste;Distrito Federal;2021-04-08;354816.0;1610;6609;77;11767.3122;219.1845
Centro-Oeste;Distrito Federal;2021-04-09;356558.0;1742;6676;67;11825.0849;221.4065
Centro-Oeste;Distrito Federal;2021-04-10;357761.0;1203;6709;33;11864.9818;222.501
Centro-Oeste;Distrito Federal;2021-04-11;359122.0;1361;6754;45;11910.1188;223.9934
Centro-Oeste;Distrito Federal;2021-04-12;360124.0;1002;6840;86;11943.3496;226.8455
Centro-Oeste;Distrito Federal;2021-04-13;361023.0;899;6906;66;11973.1646;229.0344
Centro-Oeste;Distrito Federal;2021-04-14;362379.0;1356;6972;66;12018.1357;231.2232
Centro-Oeste;Distrito Federal;2021-04-15;363344.0;965;7049;77;12050.1395;233.7769
Centro-Oeste;Distrito Federal;2021-04-16;364452.0;1108;7125;76;12086.8858;236.2974
Centro-Oeste;Distrito Federal;2021-04-17;365646.0;1194;7172;47;12126.4843;237.8561
Centro-Oeste;Distrito Federal;2021-04-18;366708.0;1062;7210;38;12161.705;239.1164
Centro-Oeste;Distrito Federal;2021-04-19;367969.0;1261;7284;74;12203.5255;241.5706
Centro-Oeste;Distrito Federal;2021-04-20;368924.0;955;7344;60;12235.1977;243.5604
Centro-Oeste;Distrito Federal;2021-04-21;369808.0;884;7388;44;12264.5151;245.0197
Centro-Oeste;Distrito Federal;2021-04-22;370686.0;878;7440;52;12293.6336;246.7442
Centro-Oeste;Distrito Federal;2021-04-23;371719.0;1033;7494;54;12327.8926;248.5351
Centro-Oeste;Distrito Federal;2021-04-24;372563.0;844;7534;40;12355.8835;249.8617
Centro-Oeste;Distrito Federal;2021-04-25;373501.0;938;7569;35;12386.9918;251.0225
Centro-Oeste;Distrito Federal;2021-04-26;374588.0;1087;7628;59;12423.0417;252.9792
Centro-Oeste;Distrito Federal;2021-04-27;375506.0;918;7669;41;12453.4867;254.3389
Centro-Oeste;Distrito Federal;2021-04-28;376727.0;1221;7718;49;12493.9806;255.964
Centro-Oeste;Distrito Federal;2021-04-29;377656.0;929;7761;43;12524.7905;257.3901
Centro-Oeste;Distrito Federal;2021-04-30;378783.0;1127;7798;37;12562.1669;258.6171
Centro-Oeste;Distrito Federal;2021-05-01;379752.0;969;7826;28;12594.3034;259.5458
Centro-Oeste;Distrito Federal;2021-05-02;380639.0;887;7855;29;12623.7203;260.5075
Centro-Oeste;Distrito Federal;2021-05-03;381468.0;829;7883;28;12651.2138;261.4361
Centro-Oeste;Distrito Federal;2021-05-04;382231.0;763;7926;43;12676.5183;262.8622
Centro-Oeste;Distrito Federal;2021-05-05;383030.0;799;7978;52;12703.0168;264.5868
Centro-Oeste;Distrito Federal;2021-05-06;384031.0;1001;8026;48;12736.2145;266.1787
Centro-Oeste;Distrito Federal;2021-05-07;384851.0;820;8056;30;12763.4094;267.1736
Centro-Oeste;Distrito Federal;2021-05-08;385763.0;912;8087;31;12793.6555;268.2017
Centro-Oeste;Distrito Federal;2021-05-09;386688.0;925;8113;26;12824.3327;269.064
Centro-Oeste;Distrito Federal;2021-05-10;387520.0;832;8150;37;12851.9256;270.2911
Centro-Oeste;Distrito Federal;2021-05-11;388286.0;766;8184;34;12877.3296;271.4187
Centro-Oeste;Distrito Federal;2021-05-12;389178.0;892;8217;33;12906.9124;272.5131
Centro-Oeste;Distrito Federal;2021-05-13;390117.0;939;8251;34;12938.0539;273.6407
Centro-Oeste;Distrito Federal;2021-05-14;390805.0;688;8275;24;12960.8711;274.4366
Centro-Oeste;Distrito Federal;2021-05-15;391688.0;883;8298;23;12990.1554;275.1994
Centro-Oeste;Distrito Federal;2021-05-16;392582.0;894;8317;19;13019.8045;275.8295
Centro-Oeste;Distrito Federal;2021-05-17;393631.0;1049;8345;28;13054.5942;276.7582
Centro-Oeste;Distrito Federal;2021-05-18;394223.0;592;8366;21;13074.2276;277.4546
Centro-Oeste;Distrito Federal;2021-05-19;395213.0;990;8399;33;13107.0605;278.549
Centro-Oeste;Distrito Federal;2021-05-20;396087.0;874;8422;23;13136.0463;279.3118
Centro-Oeste;Distrito Federal;2021-05-21;396985.0;898;8442;20;13165.828;279.9751
Centro-Oeste;Goiás;2020-02-25;0.0;0;0;0;0.0;0.0
Centro-Oeste;Goiás;2020-02-26;0.0;0;0;0;0.0;0.0
Centro-Oeste;Goiás;2020-02-27;0.0;0;0;0;0.0;0.0
Centro-Oeste;Goiás;2020-02-28;0.0;0;0;0;0.0;0.0
Centro-Oeste;Goiás;2020-02-29;0.0;0;0;0;0.0;0.0
Centro-Oeste;Goiás;2020-03-01;0.0;0;0;0;0.0;0.0
Centro-Oeste;Goiás;2020-03-02;0.0;0;0;0;0.0;0.0
Centro-Oeste;Goiás;2020-03-03;0.0;0;0;0;0.0;0.0
Centro-Oeste;Goiás;2020-03-04;0.0;0;0;0;0.0;0.0
Centro-Oeste;Goiás;2020-03-05;0.0;0;0;0;0.0;0.0
Centro-Oeste;Goiás;2020-03-06;0.0;0;0;0;0.0;0.0
Centro-Oeste;Goiás;2020-03-07;0.0;0;0;0;0.0;0.0
Centro-Oeste;Goiás;2020-03-08;0.0;0;0;0;0.0;0.0
Centro-Oeste;Goiás;2020-03-09;0.0;0;0;0;0.0;0.0
Centro-Oeste;Goiás;2020-03-10;0.0;0;0;0;0.0;0.0
Centro-Oeste;Goiás;2020-03-11;0.0;0;0;0;0.0;0.0
Centro-Oeste;Goiás;2020-03-12;0.0;0;0;0;0.0;0.0
Centro-Oeste;Goiás;2020-03-13;3.0;3;0;0;0.0427;0.0
Centro-Oeste;Goiás;2020-03-14;3.0;0;0;0;0.0427;0.0
Centro-Oeste;Goiás;2020-03-15;3.0;0;0;0;0.0427;0.0
Centro-Oeste;Goiás;2020-03-16;3.0;0;0;0;0.0427;0.0
Centro-Oeste;Goiás;2020-03-17;6.0;3;0;0;0.0855;0.0
Centro-Oeste;Goiás;2020-03-18;8.0;2;0;0;0.114;0.0
Centro-Oeste;Goiás;2020-03-19;12.0;4;0;0;0.171;0.0
Centro-Oeste;Goiás;2020-03-20;15.0;3;0;0;0.2137;0.0
Centro-Oeste;Goiás;2020-03-21;20.0;5;0;0;0.285;0.0
Centro-Oeste;Goiás;2020-03-22;21.0;1;0;0;0.2992;0.0
Centro-Oeste;Goiás;2020-03-23;23.0;2;0;0;0.3277;0.0
Centro-Oeste;Goiás;2020-03-24;27.0;4;0;0;0.3847;0.0
Centro-Oeste;Goiás;2020-03-25;29.0;2;0;0;0.4132;0.0
Centro-Oeste;Goiás;2020-03-26;39.0;10;1;1;0.5557;0.0142
Centro-Oeste;Goiás;2020-03-27;49.0;10;1;0;0.6982;0.0142
Centro-Oeste;Goiás;2020-03-28;56.0;7;1;0;0.7979;0.0142
Centro-Oeste;Goiás;2020-03-29;58.0;2;1;0;0.8264;0.0142
Centro-Oeste;Goiás;2020-03-30;61.0;3;1;0;0.8691;0.0142
Centro-Oeste;Goiás;2020-03-31;65.0;4;1;0;0.9261;0.0142
Centro-Oeste;Goiás;2020-04-01;71.0;6;1;0;1.0116;0.0142
Centro-Oeste;Goiás;2020-04-02;73.0;2;1;0;1.0401;0.0142
Centro-Oeste;Goiás;2020-04-03;88.0;15;2;1;1.2539;0.0285
Centro-Oeste;Goiás;2020-04-04;103.0;15;2;0;1.4676;0.0285
Centro-Oeste;Goiás;2020-04-05;115.0;12;3;1;1.6386;0.0427
Centro-Oeste;Goiás;2020-04-06;119.0;4;5;2;1.6956;0.0712
Centro-Oeste;Goiás;2020-04-07;133.0;14;5;0;1.895;0.0712
Centro-Oeste;Goiás;2020-04-08;158.0;25;7;2;2.2512;0.0997
Centro-Oeste;Goiás;2020-04-09;179.0;21;7;0;2.5505;0.0997
Centro-Oeste;Goiás;2020-04-10;191.0;12;8;1;2.7214;0.114
Centro-Oeste;Goiás;2020-04-11;209.0;18;10;2;2.9779;0.1425
Centro-Oeste;Goiás;2020-04-12;229.0;20;14;4;3.2629;0.1995
Centro-Oeste;Goiás;2020-04-13;233.0;4;15;1;3.3199;0.2137
Centro-Oeste;Goiás;2020-04-14;284.0;51;15;0;4.0465;0.2137
Centro-Oeste;Goiás;2020-04-15;304.0;20;15;0;4.3315;0.2137
Centro-Oeste;Goiás;2020-04-16;318.0;14;16;1;4.531;0.228
Centro-Oeste;Goiás;2020-04-17;335.0;17;16;0;4.7732;0.228
Centro-Oeste;Goiás;2020-04-18;378.0;43;18;2;5.3859;0.2565
Centro-Oeste;Goiás;2020-04-19;393.0;15;18;0;5.5996;0.2565
Centro-Oeste;Goiás;2020-04-20;403.0;10;19;1;5.7421;0.2707
Centro-Oeste;Goiás;2020-04-21;421.0;18;19;0;5.9986;0.2707
Centro-Oeste;Goiás;2020-04-22;438.0;17;21;2;6.2408;0.2992
Centro-Oeste;Goiás;2020-04-23;453.0;15;23;2;6.4545;0.3277
Centro-Oeste;Goiás;2020-04-24;486.0;33;24;1;6.9247;0.342
Centro-Oeste;Goiás;2020-04-25;506.0;20;25;1;7.2097;0.3562
Centro-Oeste;Goiás;2020-04-26;573.0;67;25;0;8.1643;0.3562
Centro-Oeste;Goiás;2020-04-27;616.0;43;26;1;8.777;0.3705
Centro-Oeste;Goiás;2020-04-28;661.0;45;27;1;9.4182;0.3847
Centro-Oeste;Goiás;2020-04-29;705.0;44;27;0;10.0451;0.3847
Centro-Oeste;Goiás;2020-04-30;781.0;76;29;2;11.128;0.4132
Centro-Oeste;Goiás;2020-05-01;808.0;27;29;0;11.5127;0.4132
Centro-Oeste;Goiás;2020-05-02;825.0;17;30;1;11.7549;0.4275
Centro-Oeste;Goiás;2020-05-03;850.0;25;30;0;12.1111;0.4275
Centro-Oeste;Goiás;2020-05-04;861.0;11;30;0;12.2678;0.4275
Centro-Oeste;Goiás;2020-05-05;922.0;61;38;8;13.137;0.5414
Centro-Oeste;Goiás;2020-05-06;1024.0;102;44;6;14.5903;0.6269
Centro-Oeste;Goiás;2020-05-07;1027.0;3;44;0;14.6331;0.6269
Centro-Oeste;Goiás;2020-05-08;1053.0;26;47;3;15.0035;0.6697
Centro-Oeste;Goiás;2020-05-09;1069.0;16;47;0;15.2315;0.6697
Centro-Oeste;Goiás;2020-05-10;1093.0;24;47;0;15.5735;0.6697
Centro-Oeste;Goiás;2020-05-11;1100.0;7;49;2;15.6732;0.6982
Centro-Oeste;Goiás;2020-05-12;1115.0;15;52;3;15.8869;0.7409
Centro-Oeste;Goiás;2020-05-13;1134.0;19;61;9;16.1576;0.8691
Centro-Oeste;Goiás;2020-05-14;1423.0;289;64;3;20.2754;0.9119
Centro-Oeste;Goiás;2020-05-15;1572.0;149;67;3;22.3984;0.9546
Centro-Oeste;Goiás;2020-05-16;1640.0;68;69;2;23.3673;0.9831
Centro-Oeste;Goiás;2020-05-17;1692.0;52;70;1;24.1082;0.9974
Centro-Oeste;Goiás;2020-05-18;1749.0;57;73;3;24.9204;1.0401
Centro-Oeste;Goiás;2020-05-19;1846.0;97;73;0;26.3025;1.0401
Centro-Oeste;Goiás;2020-05-20;1978.0;132;78;5;28.1832;1.1114
Centro-Oeste;Goiás;2020-05-21;2114.0;136;85;7;30.121;1.2111
Centro-Oeste;Goiás;2020-05-22;2304.0;190;93;8;32.8282;1.3251
Centro-Oeste;Goiás;2020-05-23;2377.0;73;95;2;33.8683;1.3536
Centro-Oeste;Goiás;2020-05-24;2443.0;66;95;0;34.8087;1.3536
Centro-Oeste;Goiás;2020-05-25;2512.0;69;96;1;35.7919;1.3678
Centro-Oeste;Goiás;2020-05-26;2671.0;159;104;8;38.0574;1.4818
Centro-Oeste;Goiás;2020-05-27;2843.0;172;108;4;40.5081;1.5388
Centro-Oeste;Goiás;2020-05-28;3090.0;247;115;7;44.0274;1.6386
Centro-Oeste;Goiás;2020-05-29;3319.0;229;119;4;47.2903;1.6956
Centro-Oeste;Goiás;2020-05-30;3585.0;266;122;3;51.0804;1.7383
Centro-Oeste;Goiás;2020-05-31;3702.0;117;124;2;52.7474;1.7668
Centro-Oeste;Goiás;2020-06-01;3906.0;204;127;3;55.6541;1.8095
Centro-Oeste;Goiás;2020-06-02;4377.0;471;151;24;62.3651;2.1515
Centro-Oeste;Goiás;2020-06-03;4570.0;193;155;4;65.115;2.2085
Centro-Oeste;Goiás;2020-06-04;4944.0;374;164;9;70.4439;2.3367
Centro-Oeste;Goiás;2020-06-05;5373.0;429;167;3;76.5564;2.3795
Centro-Oeste;Goiás;2020-06-06;5669.0;296;172;5;80.7739;2.4507
Centro-Oeste;Goiás;2020-06-07;5813.0;144;173;1;82.8257;2.465
Centro-Oeste;Goiás;2020-06-08;6124.0;311;173;0;87.2569;2.465
Centro-Oeste;Goiás;2020-06-09;6521.0;397;180;7;92.9135;2.5647
Centro-Oeste;Goiás;2020-06-10;7159.0;638;188;8;102.004;2.6787
Centro-Oeste;Goiás;2020-06-11;7657.0;498;189;1;109.0997;2.6929
Centro-Oeste;Goiás;2020-06-12;7846.0;189;194;5;111.7926;2.7642
Centro-Oeste;Goiás;2020-06-13;7940.0;94;208;14;113.1319;2.9637
Centro-Oeste;Goiás;2020-06-14;7944.0;4;211;3;113.1889;3.0064
Centro-Oeste;Goiás;2020-06-15;10182.0;2238;226;15;145.0768;3.2201
Centro-Oeste;Goiás;2020-06-16;11264.0;1082;246;20;160.4935;3.5051
Centro-Oeste;Goiás;2020-06-17;12236.0;972;252;6;174.3429;3.5906
Centro-Oeste;Goiás;2020-06-18;13304.0;1068;264;12;189.5601;3.7616
Centro-Oeste;Goiás;2020-06-19;14027.0;723;281;17;199.8617;4.0038
Centro-Oeste;Goiás;2020-06-20;14880.0;853;295;14;212.0155;4.2033
Centro-Oeste;Goiás;2020-06-21;15619.0;739;303;8;222.5451;4.3173
Centro-Oeste;Goiás;2020-06-22;16536.0;917;311;8;235.6108;4.4312
Centro-Oeste;Goiás;2020-06-23;17568.0;1032;329;18;250.3151;4.6877
Centro-Oeste;Goiás;2020-06-24;18622.0;1054;363;34;265.3329;5.1722
Centro-Oeste;Goiás;2020-06-25;19547.0;925;384;21;278.5126;5.4714
Centro-Oeste;Goiás;2020-06-26;20863.0;1316;409;25;297.2634;5.8276
Centro-Oeste;Goiás;2020-06-27;21620.0;757;429;20;308.0494;6.1125
Centro-Oeste;Goiás;2020-06-28;21984.0;364;435;6;313.2358;6.198
Centro-Oeste;Goiás;2020-06-29;23007.0;1023;437;2;327.8119;6.2265
Centro-Oeste;Goiás;2020-06-30;24381.0;1374;474;37;347.3891;6.7537
Centro-Oeste;Goiás;2020-07-01;25541.0;1160;503;29;363.9172;7.1669
Centro-Oeste;Goiás;2020-07-02;26263.0;722;545;42;374.2045;7.7654
Centro-Oeste;Goiás;2020-07-03;26330.0;67;586;41;375.1592;8.3495
Centro-Oeste;Goiás;2020-07-04;28494.0;2164;611;25;405.9926;8.7057
Centro-Oeste;Goiás;2020-07-05;28526.0;32;621;10;406.4486;8.8482
Centro-Oeste;Goiás;2020-07-06;29296.0;770;654;33;417.4198;9.3184
Centro-Oeste;Goiás;2020-07-07;31308.0;2012;701;47;446.0875;9.9881
Centro-Oeste;Goiás;2020-07-08;32664.0;1356;733;32;465.4083;10.444
Centro-Oeste;Goiás;2020-07-09;33876.0;1212;769;36;482.6773;10.957
Centro-Oeste;Goiás;2020-07-10;35138.0;1262;807;38;500.6587;11.4984
Centro-Oeste;Goiás;2020-07-11;35793.0;655;844;37;509.9914;12.0256
Centro-Oeste;Goiás;2020-07-12;36244.0;451;849;5;516.4174;12.0969
Centro-Oeste;Goiás;2020-07-13;36696.0;452;852;3;522.8576;12.1396
Centro-Oeste;Goiás;2020-07-14;37832.0;1136;880;28;539.0438;12.5386
Centro-Oeste;Goiás;2020-07-15;38895.0;1063;927;47;554.1898;13.2082
Centro-Oeste;Goiás;2020-07-16;40201.0;1306;986;59;572.7981;14.0489
Centro-Oeste;Goiás;2020-07-17;40681.0;480;1029;43;579.6373;14.6616
Centro-Oeste;Goiás;2020-07-18;40795.0;114;1079;50;581.2616;15.374
Centro-Oeste;Goiás;2020-07-19;40769.0;-26;1092;13;580.8912;15.5592
Centro-Oeste;Goiás;2020-07-20;40772.0;3;1106;14;580.9339;15.7587
Centro-Oeste;Goiás;2020-07-21;43794.0;3022;1154;48;623.9925;16.4426
Centro-Oeste;Goiás;2020-07-22;47284.0;3490;1193;39;673.7192;16.9983
Centro-Oeste;Goiás;2020-07-23;50458.0;3174;1262;69;718.9435;17.9814
Centro-Oeste;Goiás;2020-07-24;52847.0;2389;1332;70;752.9828;18.9788
Centro-Oeste;Goiás;2020-07-25;54801.0;1954;1378;46;780.8241;19.6342
Centro-Oeste;Goiás;2020-07-26;55914.0;1113;1392;14;796.6825;19.8337
Centro-Oeste;Goiás;2020-07-27;57985.0;2071;1400;8;826.1909;19.9477
Centro-Oeste;Goiás;2020-07-28;60637.0;2652;1473;73;863.9775;20.9878
Centro-Oeste;Goiás;2020-07-29;63658.0;3021;1554;81;907.0218;22.1419
Centro-Oeste;Goiás;2020-07-30;65269.0;1611;1564;10;929.9759;22.2844
Centro-Oeste;Goiás;2020-07-31;67941.0;2672;1656;92;968.0475;23.5953
Centro-Oeste;Goiás;2020-08-01;69487.0;1546;1686;30;990.0755;24.0227
Centro-Oeste;Goiás;2020-08-02;70115.0;628;1697;11;999.0234;24.1795
Centro-Oeste;Goiás;2020-08-03;70252.0;137;1716;19;1000.9754;24.4502
